,optA,value,slr,L,s1,lon,lat
Yemen1495,fullRetreat,248.694165903,0.543165,61.332,2.069,45.389,13.056
Yemen1496,fullRetreat,113.551172301,0.543165,13.438,2.026,45.61,13.305
Yemen1497,fullRetreat,181.122669102,0.543165,43.746,1.906,45.85,13.384
Yemen1498,fullRetreat,53.3640783851,0.543165,27.864,1.92,46.171,13.411
Yemen1499,fullRetreat,344.381560769,0.543165,82.164,2.022,46.664,13.425
Yemen1484,fullRetreat,251.960526618,0.543165,73.257,1.589,43.426,12.928
Yemen1485,fullRetreat,20.812402518,0.543165,10.396,1.953,43.56,12.724
Yemen1486,fullRetreat,28.1723916938,0.543165,35.953,2.005,43.755,12.708
Yemen1487,fullRetreat,63.0756730825,0.543165,73.935,2.062,44.208,12.621
Yemen1488,fullRetreat,566.101547244,0.543165,12.044,1.987,44.541,12.796
Yemen1489,fullRetreat,689.223642509,0.543165,9.907,1.971,44.635,12.814
Yemen1490,fullRetreat,2778.90105448,0.543165,52.052,2.132,44.894,12.731
Yemen1491,fullRetreat,929.221999635,0.543165,2.489,2.144,44.989,12.836
Yemen1492,fullRetreat,20779.2912328,0.543165,30.95,2.172,45.05,12.785
