Unnamed: 0,optA,value,slr,L,s1,lon,lat
FrenchPolynesia6665,fullRetreat,52.6876025591,0.458535,0.941,0.997,-138.834,-14.807
FrenchPolynesia6666,fullRetreat,52.6876025591,0.458535,1.349,0.997,-138.838,-14.81
FrenchPolynesia6667,fullRetreat,204.84099369999998,0.458535,4.3839999999999995,0.997,-138.832,-14.814
FrenchPolynesia6668,noAdaptation,99.3974992591,0.458535,2.7960000000000003,0.997,-138.82299999999998,-14.805
FrenchPolynesia6669,fullRetreat,52.6193132365,0.458535,0.754,0.997,-138.836,-14.822000000000001
FrenchPolynesia6671,fullRetreat,52.6193132365,0.458535,0.585,0.997,-138.832,-14.821
FrenchPolynesia6672,fullRetreat,45.5172236797,0.458535,1.022,0.997,-138.828,-14.82
FrenchPolynesia6674,fullRetreat,45.5172236797,0.458535,1.4569999999999999,0.997,-138.82299999999998,-14.822000000000001
FrenchPolynesia6675,fullRetreat,110.97492957600001,0.458535,1.902,0.997,-138.815,-14.821
FrenchPolynesia6681,fullRetreat,38.415134123,0.458535,0.821,0.996,-138.81,-14.837
FrenchPolynesia6683,fullRetreat,38.415134123,0.458535,0.772,0.996,-138.80700000000002,-14.838
FrenchPolynesia6684,fullRetreat,38.415134123,0.458535,8.487,0.997,-138.81,-14.811
FrenchPolynesia5845,fullRetreat,96.8011392115,0.472505,23.351999999999997,0.493,-151.787,-16.252
FrenchPolynesia5848,fullRetreat,46.676093485299994,0.472505,2.639,0.494,-151.80700000000002,-16.253
FrenchPolynesia5849,fullRetreat,322.670464038,0.472505,19.2,0.619,-153.957,-16.772000000000002
FrenchPolynesia5851,fullRetreat,39.847161219200004,0.472505,2.169,0.505,-151.811,-16.259
FrenchPolynesia5863,fullRetreat,46.607804162600004,0.472505,1.53,0.52,-152.261,-16.418
FrenchPolynesia5864,fullRetreat,223.392641817,0.472505,17.352,0.495,-151.82299999999998,-16.285
FrenchPolynesia5873,fullRetreat,333.765771738,0.472505,15.603,0.52,-152.264,-16.422
FrenchPolynesia5874,fullRetreat,113.019511897,0.472505,13.334000000000001,0.52,-152.257,-16.42
FrenchPolynesia5875,fullRetreat,76.22846859010001,0.472505,10.687999999999999,0.52,-152.267,-16.442
FrenchPolynesia5882,fullRetreat,0.0,0.472505,2.33,0.519,-152.249,-16.475
FrenchPolynesia5884,fullRetreat,0.0,0.472505,4.09,0.519,-152.244,-16.468
FrenchPolynesia5892,fullRetreat,46.7443828079,0.472505,0.455,0.491,-151.764,-16.445
FrenchPolynesia5893,fullRetreat,39.5057146059,0.472505,0.6409999999999999,0.491,-151.763,-16.449
FrenchPolynesia5894,fullRetreat,46.7443828079,0.472505,1.028,0.491,-151.767,-16.449
FrenchPolynesia5895,fullRetreat,46.676093485299994,0.472505,0.912,0.49200000000000005,-151.77,-16.45
FrenchPolynesia5896,fullRetreat,127.496848301,0.472505,5.6129999999999995,0.49,-151.763,-16.442
FrenchPolynesia5897,fullRetreat,39.4374252832,0.472505,1.078,0.491,-151.77200000000002,-16.454
FrenchPolynesia5898,fullRetreat,46.607804162600004,0.472505,0.643,0.491,-151.773,-16.458
FrenchPolynesia5899,fullRetreat,53.91476168729999,0.472505,0.912,0.489,-151.741,-16.449
FrenchPolynesia5904,fullRetreat,329.54873534,0.472505,6.535,0.491,-151.78,-16.463
FrenchPolynesia5906,fullRetreat,46.607804162600004,0.472505,6.735,0.489,-151.738,-16.448
FrenchPolynesia5911,fullRetreat,58.14869969229999,0.472505,0.971,0.529,-151.775,-16.488
FrenchPolynesia5918,fullRetreat,47.8370119705,0.472505,1.1640000000000001,0.508,-151.776,-16.504
FrenchPolynesia5921,fullRetreat,87.3937728451,0.472505,11.265,0.489,-151.713,-16.465
FrenchPolynesia5924,noAdaptation,118.84100593,0.472505,6.781000000000001,0.521,-151.765,-16.507
FrenchPolynesia5926,fullRetreat,46.676093485299994,0.472505,0.774,0.489,-151.76,-16.531
FrenchPolynesia5929,fullRetreat,39.4374252832,0.472505,0.95,0.48700000000000004,-151.725,-16.539
FrenchPolynesia5930,fullRetreat,87.0864708931,0.472505,0.81,0.48700000000000004,-151.719,-16.54
FrenchPolynesia5931,fullRetreat,491.19024497199996,0.472505,37.942,0.489,-151.754,-16.469
Gabon1200,fullRetreat,4.43280071844,0.541065,165.67,2.004,9.625,0.5379999999999999
Gabon1201,fullRetreat,4920.02109981,0.541065,25.338,1.9909999999999999,9.463,0.354
Gabon1202,fullRetreat,1283.00317212,0.541065,200.783,1.9969999999999999,9.448,0.175
Gabon1203,fullRetreat,22255.972030200002,0.541065,827.0010000000001,1.535,8.992,-1.2570000000000001
Gabon1204,fullRetreat,1668.08477282,0.541065,187.155,1.473,10.619000000000002,-3.2960000000000003
Gabon9226,fullRetreat,2531.51608595,0.541065,46.57899999999999,2.084,8.997,-0.603
Gambia988,fullRetreat,20851.0107926,0.44333,171.851,1.817,-16.024,13.437999999999999
Gambia989,fullRetreat,10578.031850700001,0.44333,129.489,1.9169999999999998,-15.814,13.429
Gambia992,fullRetreat,4747.40296885,0.44333,58.173,1.524,-16.35,13.285
Gambia990,fullRetreat,726.149387808,0.44333,1.157,1.416,-16.61,13.422
Gambia993,fullRetreat,12753.6477877,0.44333,2.765,1.5,-16.62,13.432
Gambia994,fullRetreat,27730.716760900003,0.44333,8.283,1.585,-16.585,13.449000000000002
Gambia995,fullRetreat,8083.39502824,0.44333,1.3459999999999999,1.436,-16.727,13.454
Gambia996,fullRetreat,60675.195704499994,0.44333,14.079,1.415,-16.671,13.487
Gambia997,fullRetreat,7278.89439535,0.44333,12.427,1.347,-16.762,13.405
Gambia991,noAdaptation,6416.07698391,0.44333,9.833,1.413,-16.597,13.374
Gambia998,fullRetreat,3180.45382226,0.44333,27.095,1.3219999999999998,-16.815,13.259
Gambia999,fullRetreat,857.610616168,0.44333,9.735,1.288,-16.768,13.1
Ghana1122,fullRetreat,169.358447373,0.541065,51.232,1.101,0.522,6.024
Ghana1123,fullRetreat,119.33104734700001,0.541065,14.477,1.094,0.26899999999999996,6.071000000000001
Ghana1124,fullRetreat,151.56537599700002,0.541065,69.329,1.163,0.48200000000000004,6.068
Ghana1110,fullRetreat,563.268894845,0.22496999999999998,23.239,1.1059999999999999,-1.6569999999999998,4.98
Ghana1111,fullRetreat,362.62436408900004,0.22496999999999998,3.35,1.083,-1.555,5.026
Ghana1112,fullRetreat,190.691098096,0.22496999999999998,24.033,1.095,-1.4369999999999998,5.06
Ghana1113,fullRetreat,373.985810405,0.22496999999999998,63.449,1.127,-1.073,5.191
Ghana1114,fullRetreat,222.256348618,0.541065,22.436999999999998,1.123,-0.718,5.282
Ghana1115,fullRetreat,531.657562259,0.541065,10.475999999999999,1.122,-0.588,5.349
Ghana1116,fullRetreat,161.965085682,0.541065,26.135,1.131,-0.447,5.417000000000001
Ghana1117,fullRetreat,89.13948810069999,0.541065,4.215,1.119,-0.33899999999999997,5.497000000000001
Ghana1128,fullRetreat,296.89415249,0.541065,3.9,1.048,1.183,6.093999999999999
Ghana1121,fullRetreat,201.981224207,0.541065,83.61399999999999,1.1059999999999999,0.377,5.775
Ghana1125,fullRetreat,154.731777571,0.541065,8.732000000000001,1.001,0.6679999999999999,5.8020000000000005
Ghana1126,fullRetreat,235.946791145,0.541065,44.144,1.11,0.865,5.766
Ghana1127,fullRetreat,274.987721715,0.541065,31.0,1.015,1.0590000000000002,6.0
Ghana1118,fullRetreat,0.0,0.541065,3.275,1.1159999999999999,-0.306,5.502999999999999
Ghana1119,fullRetreat,36048.85464019999,0.541065,26.039,1.1159999999999999,-0.18,5.539
Ghana1120,fullRetreat,603.485963716,0.541065,13.959000000000001,1.0959999999999999,-0.013000000000000001,5.605
Ghana1106,fullRetreat,76.5108969429,0.22496999999999998,20.179000000000002,0.9640000000000001,-3.013,5.0969999999999995
Ghana1108,fullRetreat,99.8085701399,0.22496999999999998,159.751,1.018,-2.403,4.928
Ghana1109,fullRetreat,555.483297912,0.22496999999999998,7.367000000000001,1.189,-1.764,4.895
Guinea1031,fullRetreat,4490.58878045,0.44333,192.94,4.078,-14.815999999999999,10.933
Guinea1032,fullRetreat,40.5465946711,0.44333,37.467,3.267,-14.665,10.507
Guinea1033,noAdaptation,227.55666736700002,0.44333,135.41299999999998,2.9760000000000004,-14.171,10.071
Guinea1034,noAdaptation,315.242495705,0.44333,55.66,2.625,-13.717,9.741
Guinea1035,fullRetreat,6838.14120278,0.44333,1.8130000000000002,2.8739999999999997,-13.6,9.742
Guinea1036,fullRetreat,6836.33757683,0.44333,3.133,2.8280000000000003,-13.607999999999999,9.721
Guinea1041,noAdaptation,162.94124848,0.44333,1.5019999999999998,2.766,-13.497,9.554
Guinea1042,fullRetreat,4727.58823803,0.44333,2.174,2.7539999999999996,-13.497,9.551
Guinea1044,noAdaptation,233.136402607,0.44333,73.586,2.55,-13.383,9.26
Guinea1043,noAdaptation,145.15988974799998,0.44333,0.013000000000000001,2.742,-13.5,9.542
Guinea1037,fullRetreat,10751.808688500001,0.44333,31.125,2.533,-13.665999999999999,9.579
Guinea1038,fullRetreat,4600.65144354,0.44333,4.855,2.588,-13.562000000000001,9.506
Guinea1039,noAdaptation,155.327288392,0.44333,6.291,2.69,-13.519,9.517999999999999
Guinea1040,noAdaptation,145.15988974799998,0.44333,0.875,2.742,-13.502,9.545
Guinea-Bissau1016,noAdaptation,1201.59039333,0.44333,10.73,1.883,-16.673,12.33
Guinea-Bissau1023,fullRetreat,3542.46855099,0.44333,0.40700000000000003,3.943,-15.54,11.895999999999999
Guinea-Bissau1024,fullRetreat,2429.07799558,0.44333,68.706,4.343999999999999,-15.263,11.915999999999999
Guinea-Bissau1025,noAdaptation,3277.97888928,0.44333,35.745,3.895,-15.059000000000001,11.832
Guinea-Bissau1026,fullRetreat,1733.00069134,0.44333,106.324,4.614,-15.329,11.869000000000002
Guinea-Bissau1017,fullRetreat,387.358901227,0.44333,17.499000000000002,1.6680000000000001,-16.561,12.27
Guinea-Bissau1018,fullRetreat,5755.38711249,0.44333,113.601,1.946,-16.141,12.285
Guinea-Bissau1019,fullRetreat,7112.99191599,0.44333,68.172,2.8789999999999996,-15.959000000000001,11.927999999999999
Guinea-Bissau1020,fullRetreat,11757.819008700002,0.44333,83.31299999999999,3.114,-15.948,11.821
Guinea-Bissau8803,fullRetreat,1415.1346505000001,0.44333,60.853,2.717,-16.042,11.894
Guinea-Bissau1021,noAdaptation,659.402935836,0.44333,1.729,3.5639999999999996,-15.674000000000001,11.8
Guinea-Bissau1022,fullRetreat,101725.922006,0.44333,17.487000000000002,3.7569999999999997,-15.599,11.84
Guinea-Bissau1027,fullRetreat,1217.34625846,0.44333,37.614000000000004,3.93,-15.425999999999998,11.562000000000001
Guinea-Bissau1028,fullRetreat,4649.54002661,0.44333,146.761,4.3389999999999995,-15.287,11.615
Guinea-Bissau1029,fullRetreat,1610.22949759,0.44333,6.867000000000001,4.1419999999999995,-15.285,11.402000000000001
Guinea-Bissau1030,fullRetreat,7731.782999600001,0.44333,173.028,3.8760000000000003,-15.238,11.062000000000001
Guinea-Bissau8796,fullRetreat,1333.14337871,0.44333,54.497,2.641,-16.352,11.557
Guinea-Bissau8808,fullRetreat,1379.68911168,0.44333,60.233999999999995,3.082,-15.915999999999999,11.585
Guinea-Bissau8811,fullRetreat,1518.32650792,0.44333,68.319,3.03,-16.097,11.205
Guinea-Bissau8815,fullRetreat,1413.58730009,0.44333,46.477,3.451,-15.672,11.302999999999999
Guinea-Bissau8816,fullRetreat,5196.34498882,0.44333,48.312,3.735,-15.507,11.616
Kiribati12032,noAdaptation,854.2409825889999,0.504695,14.513,1.679,174.794,-1.265
Kiribati12034,fullRetreat,6098.52276211,0.504695,28.178,1.902,174.97799999999998,-1.422
Kiribati12035,fullRetreat,11909.440230600001,0.504695,29.9,1.676,175.562,-1.825
Kiribati12037,fullRetreat,318.309844703,0.504695,0.762,1.665,175.997,-1.365
Kiribati12038,fullRetreat,14010.3724412,0.504695,46.211999999999996,1.6640000000000001,175.972,-1.298
Kiribati12041,fullRetreat,8804.59066367,0.504695,33.85,1.671,176.412,-1.31
Liberia1053,noAdaptation,19.484692498,0.44333,21.217,0.892,-11.419,6.867000000000001
Liberia1054,noAdaptation,1573.18516131,0.22496999999999998,34.291,0.7440000000000001,-11.31,6.678999999999999
Liberia1055,noAdaptation,18.9825557495,0.22496999999999998,10.835999999999999,0.768,-11.120999999999999,6.605
Liberia1056,noAdaptation,52.4335078241,0.22496999999999998,37.105,0.773,-10.925999999999998,6.513999999999999
Liberia1057,noAdaptation,63.86850244,0.22496999999999998,3.467,0.909,-10.799000000000001,6.388999999999999
Liberia1058,noAdaptation,1172.97443111,0.22496999999999998,29.461,0.99,-10.76,6.269
Liberia1059,fullRetreat,0.0,0.22496999999999998,1.48,0.972,-10.632,6.2170000000000005
Liberia1060,noAdaptation,869.6253167860001,0.22496999999999998,3.475,0.956,-10.61,6.212000000000001
Liberia1061,noAdaptation,860.298248995,0.22496999999999998,24.229,0.872,-10.489,6.181
Liberia1062,noAdaptation,683.536419554,0.22496999999999998,4.493,0.7509999999999999,-10.399000000000001,6.176
Liberia1063,noAdaptation,879.319402912,0.22496999999999998,0.7070000000000001,0.754,-10.378,6.165
Liberia1064,noAdaptation,681.838441576,0.22496999999999998,1.618,0.825,-10.37,6.159
Liberia1065,noAdaptation,116.30986531299999,0.22496999999999998,16.648,0.892,-10.338,6.091
Liberia1066,noAdaptation,12.9869392353,0.22496999999999998,3.305,0.86,-10.254000000000001,6.063
Liberia1067,fullRetreat,7.22525272975,0.22496999999999998,23.808000000000003,0.855,-10.161,5.984
Liberia1068,noAdaptation,3289.27704476,0.22496999999999998,7.6739999999999995,0.9209999999999999,-10.062999999999999,5.882999999999999
Liberia1069,noAdaptation,135.325557186,0.22496999999999998,46.507,0.893,-9.89,5.712000000000001
Liberia1070,noAdaptation,21.2616446824,0.22496999999999998,48.887,0.9209999999999999,-9.562000000000001,5.439
Liberia1071,fullRetreat,30.4713299388,0.22496999999999998,41.438,0.9540000000000001,-9.277000000000001,5.152
Liberia1072,noAdaptation,2101.58420233,0.22496999999999998,10.588,1.068,-9.084,5.02
Liberia1073,noAdaptation,91.31475740180001,0.22496999999999998,42.391999999999996,1.083,-8.868,4.922
Liberia1074,noAdaptation,56.8266030325,0.22496999999999998,105.488,1.105,-8.288,4.606
Liberia1075,noAdaptation,82.760980142,0.22496999999999998,30.604,1.11,-7.7379999999999995,4.369
Liberia1076,fullRetreat,22.5152739977,0.22496999999999998,8.804,0.9890000000000001,-7.564,4.3469999999999995
MarshallIslands11971,fullRetreat,252.61655987,0.545955,2.7119999999999997,1.455,171.245,7.057
MarshallIslands11972,fullRetreat,7376.98949933,0.545955,83.44200000000001,1.46,171.11700000000002,7.105
MarshallIslands11983,fullRetreat,1379.51646939,0.545955,21.343000000000004,1.5619999999999998,171.81400000000002,7.068
MarshallIslands11984,fullRetreat,6583.92739529,0.545955,54.185,1.521,171.585,7.037000000000001
MarshallIslands11985,fullRetreat,3642.72539178,0.545955,16.018,1.5630000000000002,171.87599999999998,7.0889999999999995
MarshallIslands11986,fullRetreat,1654.62664077,0.545955,14.435,1.57,171.73,6.102
MarshallIslands11987,fullRetreat,743.4382681339999,0.545955,11.700999999999999,1.5759999999999998,171.80200000000002,6.0489999999999995
MarshallIslands11988,fullRetreat,5099.41445799,0.545955,21.447,1.5630000000000002,171.989,6.041
Mauritania958,fullRetreat,10.6158334376,0.44333,73.638,1.695,-16.976,21.083000000000002
Mauritania963,fullRetreat,0.630989114561,0.44333,47.088,1.291,-16.414,19.383
Mauritania964,fullRetreat,0.376900564844,0.44333,40.906,1.255,-16.31,19.16
Mauritania965,fullRetreat,4.392141635930001,0.44333,72.771,1.308,-16.143,18.687
Mauritania959,fullRetreat,8.44497634587,0.44333,91.791,1.3519999999999999,-16.592,20.603
Mauritania960,fullRetreat,8.35613329347,0.44333,48.873999999999995,1.328,-16.325,20.403
Mauritania961,fullRetreat,9.98492258746,0.44333,38.123000000000005,1.327,-16.212,20.055
Mauritania962,fullRetreat,5.85911514384,0.44333,89.473,1.446,-16.416,19.548
Mauritania8575,fullRetreat,13.834788191500001,0.44333,67.694,1.554,-16.355999999999998,19.861
Mauritania966,fullRetreat,13002.9467985,0.44333,50.228,1.33,-16.034000000000002,18.151
Mauritania967,fullRetreat,631.016843684,0.44333,5.683,1.3969999999999998,-16.038,17.901
Mauritania968,fullRetreat,1710.23999948,0.44333,173.545,1.2790000000000001,-16.232,17.125999999999998
Mauritania969,fullRetreat,289.65369539,0.44333,39.085,1.208,-16.535,16.236
Nigeria1140,fullRetreat,283.961405777,0.541065,68.665,1.071,3.0260000000000002,6.382000000000001
Nigeria1186,fullRetreat,234.41415081099998,0.541065,33.295,2.117,8.533999999999999,4.71
Nigeria1150,fullRetreat,501.227192591,0.541065,3.8960000000000004,1.5,4.452,6.34
Nigeria1151,fullRetreat,661.305419768,0.541065,8.212,1.5419999999999998,4.501,6.316
Nigeria1152,fullRetreat,54081.0846148,0.541065,71.781,1.625,4.7860000000000005,6.098
Nigeria1153,fullRetreat,834661.151251,0.541065,267.589,1.187,5.27,5.43
Nigeria1148,fullRetreat,2189.51320933,0.541065,73.408,1.376,3.9960000000000004,6.421
Nigeria1149,fullRetreat,3047.4962374,0.541065,13.134,1.4769999999999999,4.381,6.367000000000001
Nigeria1179,fullRetreat,910.9072089910001,0.541065,17.937,2.15,8.298,4.78
Nigeria1180,noAdaptation,4669.88066304,0.541065,1.587,2.3480000000000003,8.273,4.85
Nigeria1181,fullRetreat,1351.6688817,0.541065,2.347,2.342,8.283,4.85
Nigeria1182,fullRetreat,1758.52134447,0.541065,2.004,2.3040000000000003,8.299,4.8389999999999995
Nigeria1183,fullRetreat,1295.11268942,0.541065,3.7680000000000002,2.256,8.32,4.823
Nigeria1184,fullRetreat,10353.5338725,0.541065,6.246,2.191,8.355,4.795
Nigeria1185,fullRetreat,1492.27574949,0.541065,4.146,2.119,8.389,4.763
Nigeria1141,fullRetreat,736.618800015,0.541065,5.059,0.7240000000000001,3.3539999999999996,6.401
Nigeria1142,fullRetreat,21062.9796831,0.541065,54.806000000000004,1.334,3.4789999999999996,6.585
Nigeria1143,fullRetreat,22304.8079694,0.541065,5.465,1.319,3.687,6.587999999999999
Nigeria1144,fullRetreat,319.784534006,0.541065,39.658,1.35,3.825,6.586
Nigeria1145,fullRetreat,12503.8827236,0.541065,1.4480000000000002,1.314,3.661,6.502999999999999
Nigeria1146,fullRetreat,21401.1983833,0.541065,59.018,1.252,3.4,6.447
Nigeria1147,noAdaptation,0.0,0.541065,4.371,1.445,3.647,6.417999999999999
Nigeria1154,fullRetreat,13627.251540600002,0.541065,142.797,1.099,5.597,4.638
Nigeria1176,noAdaptation,2893.31585464,0.541065,1.084,1.9909999999999999,7.546,4.705
Nigeria1177,fullRetreat,776.181498012,0.541065,2.158,1.979,7.546,4.698
Nigeria1178,fullRetreat,176503.445222,0.541065,123.40799999999999,1.661,7.928,4.539
Nigeria1155,fullRetreat,311.372018599,0.541065,217.426,1.229,6.688,4.3839999999999995
Nigeria1156,fullRetreat,159.98034757899998,0.541065,4.692,1.208,6.775,4.688
Nigeria1157,fullRetreat,542.456994562,0.541065,12.523,1.217,6.763,4.763
Nigeria1158,fullRetreat,2075.28901711,0.541065,4.771,1.206,6.782,4.688
Nigeria1159,fullRetreat,252.892430548,0.541065,87.345,1.08,6.975,4.372
Nigeria1160,fullRetreat,2231.0135414,0.541065,3.4819999999999998,1.548,6.928999999999999,4.699
Nigeria1161,fullRetreat,3065.31675121,0.541065,18.352,1.824,7.011,4.698
Nigeria1162,fullRetreat,736.002584085,0.541065,5.197,1.6230000000000002,7.018,4.604
Nigeria1163,fullRetreat,275.495678087,0.541065,43.952,1.507,7.087000000000001,4.441
Nigeria1164,fullRetreat,2198.3690432,0.541065,5.251,1.9780000000000002,7.169,4.606
Nigeria1165,fullRetreat,2340.82479761,0.541065,8.19,1.995,7.127000000000001,4.647
Nigeria1166,fullRetreat,2213.20244258,0.541065,2.186,1.972,7.0889999999999995,4.673
Nigeria1167,fullRetreat,2033.04855124,0.541065,3.54,1.9169999999999998,7.075,4.695
Nigeria1168,fullRetreat,933.261941784,0.541065,18.067,1.926,7.095,4.729
Nigeria1169,fullRetreat,840.537248535,0.541065,3.4610000000000003,1.892,7.157,4.655
Nigeria1170,fullRetreat,1375.33658174,0.541065,6.944,1.858,7.187,4.619
Nigeria1171,fullRetreat,4096.96580045,0.541065,1.9669999999999999,1.837,7.2139999999999995,4.59
Nigeria1172,fullRetreat,448.197444393,0.541065,4.274,1.837,7.233,4.569
Nigeria1173,fullRetreat,1607.12639926,0.541065,4.672,1.8090000000000002,7.271,4.558
Nigeria1174,fullRetreat,1418.71223531,0.541065,4.637,1.7830000000000001,7.312,4.556
Nigeria1175,fullRetreat,731.610755833,0.541065,36.635,1.754,7.495,4.566
Nigeria9192,fullRetreat,237.86898880200002,0.541065,25.721999999999998,1.868,7.1739999999999995,4.447
Nigeria9193,fullRetreat,554.7884705280001,0.541065,5.252000000000001,1.81,7.271,4.499
Nigeria9194,fullRetreat,2042.04093364,0.541065,12.442,1.777,7.314,4.446000000000001
Nigeria9195,noAdaptation,766.12527568,0.541065,12.708,1.801,7.236000000000001,4.388
PapuaNewGuinea11793,fullRetreat,8687.12654557,0.454705,162.931,1.1440000000000001,153.338,-11.378
PapuaNewGuinea11809,fullRetreat,2367.19593695,0.454705,79.546,0.6709999999999999,154.20600000000002,-11.318
Senegal987,fullRetreat,1737.17536734,0.44333,9.707,1.3659999999999999,-16.593,13.624
Senegal1000,fullRetreat,1279.30652742,0.44333,18.058,1.3319999999999999,-16.750999999999998,12.979000000000001
Senegal1015,fullRetreat,49.141459886499995,0.44333,1.974,1.629,-16.724,12.328
Senegal970,fullRetreat,43463.372167400004,0.44333,28.677,1.254,-16.539,15.932
Senegal971,fullRetreat,794.154158528,0.44333,2.18,1.2329999999999999,-16.538,15.796
Senegal972,fullRetreat,58.8765661301,0.44333,29.747,1.2209999999999999,-16.6,15.669
Senegal973,fullRetreat,49.362539903000005,0.44333,11.24,1.242,-16.699,15.514000000000001
Senegal974,fullRetreat,1692.90979893,0.44333,71.23100000000001,1.275,-16.898,15.202
Senegal975,fullProtect,0.7563300000000001,0.44333,4.012,1.3,-17.117,14.945
Senegal976,fullRetreat,18652.3107432,0.44333,6.9879999999999995,1.247,-17.154,14.912
Senegal977,fullRetreat,38755.4792704,0.44333,13.725,1.252,-17.236,14.868
Senegal979,fullRetreat,7789.83724808,0.44333,20.095,1.278,-17.209,14.679
Senegal980,fullRetreat,6401.89931394,0.44333,36.122,1.218,-17.075,14.47
Senegal981,fullRetreat,1968.78979641,0.44333,10.12,1.401,-16.93,14.334000000000001
Senegal982,fullRetreat,3015.14064903,0.44333,22.641,1.38,-16.881,14.195
Senegal983,fullRetreat,8958.12042145,0.44333,64.816,1.58,-16.61,14.026
Senegal978,fullRetreat,906313.5213489999,0.44333,67.331,1.21,-17.503,14.718
Senegal984,fullRetreat,1491.93787404,0.44333,2.489,1.5130000000000001,-16.374000000000002,14.165
Senegal985,fullRetreat,13588.4559454,0.44333,107.37200000000001,1.2429999999999999,-16.744,13.955
Senegal986,fullRetreat,5109.26475206,0.44333,43.881,1.3459999999999999,-16.579,13.828
Senegal1004,fullRetreat,2828.42190657,0.44333,15.398,1.89,-16.045,12.66
Senegal1005,fullRetreat,26795.1772682,0.44333,198.91299999999998,3.042,-15.429,12.832
Senegal1006,fullRetreat,977.141405287,0.44333,0.845,2.061,-15.962,12.594000000000001
Senegal1014,fullRetreat,6825.96812634,0.44333,9.83,1.89,-15.999,12.624
Senegal1001,fullRetreat,1299.37483978,0.44333,21.863000000000003,1.324,-16.8,12.81
Senegal1002,fullRetreat,8995.167994299998,0.44333,118.384,1.5130000000000001,-16.588,12.712
Senegal1003,fullRetreat,743.7287548710001,0.44333,2.6039999999999996,2.0909999999999997,-16.114,12.622
Senegal1007,fullRetreat,3922.37837837,0.44333,79.21,1.386,-16.657,12.593
Senegal1008,fullRetreat,337.846505916,0.44333,3.9789999999999996,1.615,-16.317999999999998,12.575
Senegal1009,fullRetreat,3125.52665999,0.44333,10.84,1.7180000000000002,-16.255,12.59
Senegal1010,fullRetreat,2187.29328365,0.44333,2.37,1.7369999999999999,-16.197,12.58
Senegal1011,fullRetreat,6457.97441845,0.44333,7.204,1.804,-16.156,12.593
Senegal1012,fullRetreat,7805.84370723,0.44333,8.934,1.848,-16.086,12.614
Senegal1013,fullRetreat,794.9085950369999,0.44333,0.703,1.858,-16.045,12.626
Seychelles9425,fullRetreat,0.0,0.42568500000000004,83.42299999999999,2.385,46.442,-9.357999999999999
SierraLeone1045,fullRetreat,5826.48340756,0.44333,58.778,2.3409999999999997,-13.144,8.861
SierraLeone1046,fullRetreat,11258.884775700002,0.44333,95.536,2.124,-12.93,8.585
SierraLeone1047,fullRetreat,693.123041226,0.44333,24.183000000000003,1.9169999999999998,-13.129000000000001,8.425
SierraLeone1048,fullRetreat,14854.6831504,0.44333,21.982,1.804,-13.283,8.476
SierraLeone1049,fullRetreat,1562.03394816,0.44333,43.81,1.729,-13.155,8.215
SierraLeone1050,fullRetreat,1893.24400821,0.44333,19.869,1.7480000000000002,-12.962,8.17
SierraLeone1052,fullRetreat,30.7936557365,0.44333,4.731,0.917,-11.512,6.934
SierraLeone1051,fullRetreat,10560.042085,0.44333,297.171,1.286,-12.337,7.53
SierraLeone8840,fullRetreat,4380.34857128,0.44333,122.62799999999999,1.71,-12.845,7.617999999999999
SolomonIslands3330,fullRetreat,76.8638220821,0.454715,0.961,1.222,165.78900000000002,-10.825999999999999
SolomonIslands3331,fullRetreat,1803.24647236,0.454715,40.015,1.227,165.702,-10.795
SolomonIslands3332,fullRetreat,1868.11145338,0.454715,28.375,1.224,165.80900000000003,-10.695
SolomonIslands3333,fullRetreat,677.546013411,0.454715,6.437,1.245,165.926,-10.673
SolomonIslands3334,fullRetreat,279.188170515,0.454715,7.024,1.249,165.98,-10.663
SolomonIslands3335,fullRetreat,171.41621315,0.454715,1.278,1.251,166.00400000000002,-10.669
SolomonIslands3336,fullRetreat,20.561962898,0.454715,0.175,1.25,166.00900000000001,-10.667
SolomonIslands3337,fullRetreat,1290.29637358,0.454715,36.114000000000004,1.246,166.06799999999998,-10.715
SolomonIslands3338,fullRetreat,265.51818763299997,0.454715,20.236,1.995,166.07,-10.74
SolomonIslands3339,fullRetreat,112.946077768,0.454715,2.202,1.296,166.002,-10.794
SolomonIslands3340,fullRetreat,144.748840957,0.454715,1.1740000000000002,1.297,165.998,-10.78
SolomonIslands3341,fullRetreat,560.891042146,0.454715,9.574,1.254,165.979,-10.796
SolomonIslands3342,fullRetreat,3795.7283227,0.454715,38.292,1.4380000000000002,165.90099999999998,-10.765
SolomonIslands3343,fullRetreat,19.8201841986,0.454715,5.027,1.2329999999999999,165.821,-10.869000000000002
SolomonIslands3344,fullRetreat,273.76748002,0.454715,7.335,1.216,165.80200000000002,-10.863
SolomonIslands3345,fullRetreat,72.3030956036,0.454715,0.514,1.254,165.792,-10.832
SolomonIslands11867,fullRetreat,11503.9230328,0.454715,162.659,0.41600000000000004,159.97799999999998,-11.493
SolomonIslands11973,fullRetreat,16.7917300085,0.48256499999999997,7.781000000000001,1.057,166.84799999999998,-11.710999999999999
SolomonIslands11974,fullRetreat,235.45204249900002,0.48256499999999997,26.658,1.055,166.778,-11.62
SolomonIslands11975,fullRetreat,19.8444346561,0.48256499999999997,2.069,1.058,166.87900000000002,-11.69
SolomonIslands11976,fullRetreat,22.9541992037,0.48256499999999997,5.584,1.057,166.872,-11.709000000000001
