,optA,value,slr,L,s1,lon,lat
UnitedKingdom7360,fullRetreat,38.6816192428,0.458535,1.009,0.775,-136.646,-21.345
UnitedKingdom7361,fullRetreat,62.8371182637,0.458535,9.613,0.78,-136.65,-21.32
UnitedKingdom7362,fullRetreat,62.8371182637,0.458535,2.675,0.781,-136.554,-21.348
UnitedKingdom7363,fullRetreat,251.348473055,0.458535,16.554,0.793,-136.554,-21.342
UnitedKingdom7420,fullRetreat,219.929913923,0.458535,11.433,0.769,-136.38,-21.46
UnitedKingdom7421,fullRetreat,38.5445803728,0.458535,0.637,0.769,-136.379,-21.468
UnitedKingdom7422,fullRetreat,38.5445803728,0.458535,0.751,0.769,-136.378,-21.471
UnitedKingdom7423,fullRetreat,38.5445803728,0.458535,0.77,0.769,-136.377,-21.474
UnitedKingdom7424,fullRetreat,38.5445803728,0.458535,1.577,0.768,-136.41,-21.486
UnitedKingdom7425,fullRetreat,38.5445803728,0.458535,0.446,0.768,-136.408,-21.491
UnitedKingdom7426,fullRetreat,38.5445803728,0.458535,0.578,0.769,-136.374,-21.478
UnitedKingdom7427,fullRetreat,38.5445803728,0.458535,0.771,0.768,-136.373,-21.484
UnitedKingdom7428,fullRetreat,38.5445803728,0.458535,1.076,0.768,-136.372,-21.487
UnitedKingdom7429,fullRetreat,38.5445803728,0.458535,1.083,0.768,-136.372,-21.492
UnitedKingdom7430,noAdaptation,0,0.458535,2.037,0.768,-136.376,-21.498
UnitedKingdom7432,fullRetreat,74.9467293114,0.458535,5.512,0.774,-135.631,-21.478
UnitedKingdom7433,fullRetreat,38.7501386778,0.458535,0.58,0.779,-135.639,-21.49
UnitedKingdom7434,fullRetreat,75.2550667689,0.458535,1.129,0.779,-135.61,-21.487
UnitedKingdom7435,fullRetreat,38.7501386778,0.458535,0.758,0.778,-135.64,-21.502
UnitedKingdom7436,fullRetreat,31.4185591318,0.458535,1.779,0.778,-135.639,-21.506
UnitedKingdom7438,fullRetreat,62.8371182637,0.458535,6.622,0.78,-135.583,-21.485
UnitedKingdom7439,fullRetreat,38.5445803728,0.458535,1.453,0.771,-135.633,-21.516
UnitedKingdom7440,fullRetreat,125.674236527,0.458535,4.594,0.87,-135.528,-21.475
UnitedKingdom7441,fullRetreat,188.511354791,0.458535,7.963,0.771,-135.629,-21.525
UnitedKingdom7442,fullRetreat,45.6706016137,0.458535,3.203,0.77,-135.617,-21.558
UnitedKingdom7443,fullRetreat,52.7966228546,0.458535,1.172,0.77,-135.595,-21.559
UnitedKingdom7444,fullRetreat,53.6188560747,0.458535,1.067,0.779,-135.493,-21.524
UnitedKingdom7445,noAdaptation,0,0.458535,1.84,0.781,-135.519,-21.536
UnitedKingdom7446,noAdaptation,0,0.458535,3.196,0.784,-135.533,-21.545
UnitedKingdom7447,noAdaptation,0,0.458535,1.343,0.774,-135.567,-21.562
UnitedKingdom7448,noAdaptation,0,0.458535,1.071,0.774,-135.561,-21.564
UnitedKingdom7449,fullRetreat,38.6816192428,0.458535,3.398,0.776,-135.477,-21.521
UnitedKingdom7450,noAdaptation,0,0.458535,2.341,0.77,-135.553,-21.564
UnitedKingdom7451,fullRetreat,295.209647688,0.458535,18.091,0.785,-135.51,-21.484
UnitedKingdom7457,fullRetreat,219.929913923,0.458535,8.179,0.751,-136.167,-21.998
UnitedKingdom7458,fullRetreat,31.4185591318,0.458535,2.274,0.75,-136.198,-22.012
UnitedKingdom7459,fullRetreat,111.34887825,0.458535,4.53,0.75,-136.199,-22.021
UnitedKingdom7460,fullRetreat,38.5445803728,0.458535,10.652,0.75,-136.169,-22.01
UnitedKingdom7555,fullRetreat,157.092795659,0.458535,18.541,0.719,-135.035,-23.13
UnitedKingdom7556,fullRetreat,38.5445803728,0.458535,0.907,0.717,-135.023,-23.148
UnitedKingdom7557,fullRetreat,157.092795659,0.458535,38.544,0.721,-134.973,-23.089
UnitedKingdom7559,fullRetreat,38.5445803728,0.458535,5.266,0.717,-135.039,-23.16
UnitedKingdom7550,noAdaptation,0,0.458535,1.517,0.721,-134.959,-23.0
UnitedKingdom7551,noAdaptation,0,0.458535,2.882,0.721,-134.951,-23.002
UnitedKingdom7552,noAdaptation,0,0.458535,3.017,0.721,-134.925,-23.012
UnitedKingdom7553,fullRetreat,31.4185591318,0.458535,0.902,0.72,-134.906,-23.061
UnitedKingdom7554,fullRetreat,38.5445803728,0.458535,0.571,0.718,-134.992,-23.11
UnitedKingdom7558,fullRetreat,31.4185591318,0.458535,11.739,0.794,-134.904,-23.064
UnitedKingdom7560,fullRetreat,188.511354791,0.458535,9.468,0.734,-134.897,-23.12
UnitedKingdom7561,noAdaptation,0,0.458535,6.203,1.548,-134.869,-23.1
UnitedKingdom7562,noAdaptation,0,0.458535,1.416,1.549,-134.845,-23.111
UnitedKingdom7563,noAdaptation,0,0.458535,0.607,1.549,-134.831,-23.114
UnitedKingdom7564,noAdaptation,0,0.458535,1.806,1.549,-134.838,-23.114
UnitedKingdom7565,fullProtect,0.704535,0.458535,0.09,1.549,-134.833,-23.116
UnitedKingdom7566,fullRetreat,31.4185591318,0.458535,1.401,1.55,-134.922,-23.17
UnitedKingdom7567,noAdaptation,0,0.458535,0.77,1.549,-134.854,-23.143
UnitedKingdom7569,noAdaptation,0,0.458535,0.841,0.732,-134.978,-23.206
UnitedKingdom7570,noAdaptation,0,0.458535,0.262,0.732,-134.975,-23.208
UnitedKingdom7571,noAdaptation,0,0.458535,1.986,0.729,-134.855,-23.16
UnitedKingdom7572,fullRetreat,38.6130998078,0.458535,1.894,0.719,-134.928,-23.196
UnitedKingdom7573,fullRetreat,94.2556773955,0.458535,10.486,0.717,-134.91,-23.178
UnitedKingdom7574,noAdaptation,0,0.458535,4.038,0.718,-134.975,-23.212
UnitedKingdom7575,noAdaptation,0,0.458535,1.817,0.718,-134.946,-23.227
UnitedKingdom7576,noAdaptation,0,0.458535,3.878,0.719,-134.959,-23.237
UnitedKingdom7577,noAdaptation,0,0.458535,2.099,0.717,-134.855,-23.202
UnitedKingdom7578,noAdaptation,0,0.458535,0.969,0.717,-134.864,-23.208
UnitedKingdom7722,noAdaptation,32.8776867479,0.458535,26.067,0.722,-128.324,-24.326
UnitedKingdom7715,noAdaptation,0,0.458535,11.536,0.747,-130.09,-25.056
UnitedStates5364,noAdaptation,0,0.43849,5.898,2.467,-176.639,0.808
UnitedStates5366,noAdaptation,0,0.43849,3.21,2.391,-176.461,0.221
UnitedStates5410,noAdaptation,0,0.50227,10.851,1.465,-160.033,-0.374
UnitedStates5523,fullRetreat,11305.1023978,0.54565,66.731,0.867,-170.635,-14.255
Vanuatu11990,fullRetreat,6616.08472682,0.482565,372.699,1.072,166.788,-15.095
Vanuatu11991,fullRetreat,738.275548916,0.482565,73.147,1.06,167.48,-13.709
Vanuatu11993,fullRetreat,438.485359454,0.482565,70.367,1.071,167.466,-14.158
Vanuatu12000,fullRetreat,1306.17981731,0.482565,114.189,1.187,168.126,-14.934
Vanuatu11994,fullRetreat,1505.72185219,0.482565,55.034,1.253,167.13,-15.624
Vanuatu11995,fullRetreat,1235.19178376,0.482565,48.401,1.289,167.662,-16.285
Vanuatu11996,fullRetreat,1196.6977681,0.482565,51.381,1.309,167.688,-16.509
Vanuatu11997,fullRetreat,2145.80210574,0.482565,160.219,1.178,167.169,-16.128
Vanuatu11998,fullRetreat,422.001216217,0.482565,94.125,1.194,167.843,-15.307
Vanuatu12001,fullRetreat,546.006784684,0.482565,124.91,1.235,168.18,-15.503
Vanuatu12002,fullRetreat,1213.8080665,0.482565,121.791,1.282,168.13,-16.115
Vanuatu12015,fullRetreat,1250.6170606,0.482565,118.179,1.311,168.131,-16.626
Vanuatu12018,fullRetreat,5540.47630496,0.482565,133.904,1.332,168.32,-17.532
Vanuatu12027,fullRetreat,1861.42961717,0.482565,129.906,1.469,169.037,-18.628
Vanuatu12028,fullRetreat,1432.31231269,0.482565,107.445,1.62,169.277,-19.328
Vanuatu12033,fullRetreat,242.644943816,0.482565,49.174,1.782,169.799,-20.139
Angola1206,fullRetreat,6555.11915062,0.541065,59.839,1.402,12.141,-5.249
Angola1208,fullRetreat,424.733250939,0.541065,7.406,1.336,12.195,-5.741
Angola1211,fullRetreat,83.0639678146,0.408775,15.216,1.442,13.122,-5.892
Angola1207,fullRetreat,1220.36446726,0.541065,28.855,1.428,12.159,-5.591
Angola1212,fullRetreat,3359.77718364,0.408775,115.535,1.412,12.593,-6.035
Angola1213,fullRetreat,116.118727588,0.408775,8.866,1.684,12.341,-6.224
Angola1214,noAdaptation,2129.93200631,0.408775,193.073,1.383,12.825,-6.978
Angola1215,noAdaptation,1305.82328476,0.408775,98.393,1.378,13.279,-8.196
Angola1216,fullRetreat,1429.89685358,0.408775,0.252,1.392,13.369,-8.582
Angola1220,fullProtect,0.830775,0.408775,0.595,1.39,13.141,-9.336
Angola1221,fullRetreat,197.846483631,0.408775,8.461,1.382,13.156,-9.373
Angola1222,noAdaptation,534.924275726,0.408775,41.986,1.358,13.218,-9.591
Angola1223,noAdaptation,1083.05733531,0.408775,61.617,1.412,13.345,-10.014
Angola1224,fullRetreat,772.784773792,0.408775,185.726,1.457,13.839,-10.929
Angola1225,fullRetreat,21.4297812793,0.408775,5.133,1.347,13.794,-11.772
Angola1226,fullRetreat,19.4532639734,0.408775,32.929,1.351,13.763,-11.94
Angola1227,fullRetreat,24.4206068773,0.408775,37.081,1.345,13.629,-12.224
Angola1228,fullRetreat,40.3893168733,0.408775,32.597,1.374,13.473,-12.482
Angola1229,fullRetreat,181.838113036,0.408775,70.172,1.336,13.089,-12.686
Angola1230,fullRetreat,59.7457203046,0.408775,92.113,1.323,12.711,-13.244
Angola1231,fullRetreat,54.8231372776,0.408775,197.062,1.29,12.341,-14.389
Angola1232,fullRetreat,17.6217226964,0.408775,64.55,1.297,12.031,-15.506
Angola1233,noAdaptation,296.74878518,0.408775,54.418,1.273,11.738,-15.87
Angola1234,noAdaptation,379.645088538,0.408775,68.451,1.42,11.813,-16.395
Angola1235,noAdaptation,212.048027189,0.408775,63.492,1.348,11.772,-16.97
Angola1217,fullRetreat,8883.52566125,0.408775,18.806,1.406,13.407,-8.658
Angola1218,fullProtect,0.777775,0.408775,144.974,1.356,13.036,-8.979
Angola1219,fullProtect,0.846775,0.408775,4.379,1.4,13.128,-9.317
Australia11023,noAdaptation,957.111453246,0.486595,674.513,2.648,141.414,-16.105
Australia11041,noAdaptation,0.569895292062,0.431945,2.305,2.419,141.687,-13.24
Australia11042,noAdaptation,8167.94682556,0.306295,739.32,2.346,142.083,-11.484
Australia11055,noAdaptation,41.691881116,0.431945,248.936,1.855,143.509,-13.013
Australia11057,noAdaptation,53.1035051954,0.4766,114.602,2.334,143.89,-14.487
Australia11060,fullRetreat,1582.66492048,0.4766,386.532,2.028,145.239,-15.196
Australia11698,fullRetreat,257.04787968,0.30558,47.065,2.238,142.254,-10.141
Australia11699,fullRetreat,186.693176055,0.30371,53.674,2.683,142.198,-10.614
Australia11020,noAdaptation,53.9577522934,0.48313,149.277,2.526,137.488,-16.176
Australia11021,noAdaptation,25.5730593398,0.486595,119.702,2.509,138.474,-16.786
Australia11022,noAdaptation,20.7496210889,0.486595,84.273,2.489,139.164,-17.206
Australia11696,noAdaptation,1001.23349506,0.486595,176.909,2.449,139.723,-16.444
Australia11697,noAdaptation,238.064086646,0.486595,57.492,2.713,139.548,-17.027
Australia11061,fullRetreat,524.647933484,0.47554,7.851,2.152,145.688,-16.763
Australia11062,fullRetreat,879.040662395,0.47554,7.841,2.16,145.731,-16.82
Australia11063,fullRetreat,1057.47433031,0.47554,3.402,2.184,145.758,-16.862
Australia11064,fullRetreat,17413.2019342,0.47554,4.014,2.194,145.778,-16.889
Australia11065,fullRetreat,5818.70551467,0.4619,343.793,2.59,146.001,-18.161
Australia11066,fullRetreat,28096.9493008,0.454455,5.006,2.623,146.807,-19.234
Australia11067,fullProtect,0.895455,0.454455,1.511,2.616,146.828,-19.254
Australia11068,fullRetreat,3604.15777472,0.45542,61.688,2.591,147.084,-19.355
Australia11069,noAdaptation,4631.58576181,0.46198,211.14,2.699,147.761,-19.792
Australia11733,fullRetreat,147.723511261,0.4619,87.272,2.467,146.131,-18.246
Australia11070,fullRetreat,14566.4603058,0.465315,473.617,4.497,149.201,-21.064
Australia11071,noAdaptation,4492.89199816,0.460775,322.15,4.237,150.539,-22.468
Australia11072,fullRetreat,24556.9810354,0.447875,96.492,3.475,151.147,-23.73
Australia11073,noAdaptation,577.744883624,0.447875,118.548,2.679,151.788,-24.099
Australia11074,fullRetreat,4637.46830482,0.42244,108.477,2.303,152.461,-24.803
Australia11820,noAdaptation,1234.16947888,0.45393,105.207,3.701,151.08,-23.457
Australia11832,fullRetreat,3187.9581501,0.409865,81.197,1.639,153.216,-24.734
Australia11833,fullRetreat,1359.35753339,0.409865,102.255,1.575,153.202,-25.375
Australia11075,fullRetreat,6241.50882875,0.409865,171.896,2.484,152.951,-25.762
Australia11076,fullRetreat,25583.3583183,0.399355,52.047,1.648,153.111,-26.608
Australia11077,fullRetreat,13885.4525471,0.40038,44.695,1.813,153.157,-27.034
Australia11078,fullRetreat,4707.65443146,0.40038,4.833,2.123,153.037,-27.187
Australia11079,fullProtect,0.84138,0.40038,0.049,2.073,153.042,-27.209
Australia11080,fullProtect,0.80338,0.40038,9.441,2.039,153.051,-27.25
Australia11081,fullProtect,0.88238,0.40038,6.063,2.077,153.069,-27.316
Australia11082,fullRetreat,4848.43818339,0.40038,15.388,2.16,153.148,-27.371
Australia11083,fullProtect,0.82338,0.40038,1.457,1.951,153.204,-27.422
Australia11084,fullProtect,0.84838,0.40038,4.766,1.934,153.223,-27.442
Australia11085,fullProtect,0.84438,0.40038,2.176,1.887,153.243,-27.466
Australia11086,fullRetreat,14206.9892347,0.40038,3.575,1.85,153.259,-27.486
Australia11087,fullProtect,0.82438,0.40038,14.67,1.635,153.289,-27.562
Australia11088,fullRetreat,6119.67621862,0.405955,31.954,1.518,153.375,-27.749
Australia11089,fullProtect,0.974955,0.405955,8.435,1.485,153.424,-27.913
Australia11090,fullProtect,0.909955,0.405955,24.695,1.314,153.441,-28.054
Australia11091,fullProtect,0.892955,0.405955,0.789,1.349,153.503,-28.148
Australia11092,fullRetreat,39543.6120232,0.405955,18.498,1.422,153.569,-28.198
Australia11834,fullRetreat,831.549181084,0.409865,102.272,2.705,153.021,-25.411
Australia11840,fullRetreat,142.655295938,0.40038,86.594,1.779,153.424,-27.028
Australia11841,fullRetreat,1157.75720093,0.40038,89.602,1.667,153.508,-27.413
Australia10964,noAdaptation,107.986749091,0.46464,253.405,5.402,128.309,-14.913
Australia10966,noAdaptation,102.557092613,0.46464,318.82,5.324,129.702,-15.194
Australia10968,noAdaptation,114.209805237,0.46464,199.531,5.629,129.592,-14.08
Australia10971,noAdaptation,38.9407115118,0.479695,40.527,5.393,130.14,-13.445
Australia10972,noAdaptation,1387.395826,0.479695,31.986,5.333,130.886,-12.623
Australia10973,fullProtect,0.878695,0.479695,4.513,5.269,130.802,-12.483
Australia10974,noAdaptation,295.280843043,0.479695,216.127,5.138,130.406,-12.65
Australia10975,fullRetreat,1195.48632043,0.479695,62.697,4.026,131.001,-12.197
Australia10976,fullProtect,0.891695,0.479695,8.508,4.602,130.879,-12.357
Australia10977,fullProtect,0.980695,0.479695,2.597,4.788,130.84,-12.385
Australia10978,fullProtect,0.973695,0.479695,2.731,4.913,130.827,-12.405
Australia10979,fullRetreat,25746.5438375,0.479695,5.454,5.164,130.817,-12.44
Australia10980,fullProtect,1.042695,0.479695,0.887,5.372,130.837,-12.456
Australia10981,fullProtect,1.186695,0.479695,4.638,5.584,130.858,-12.47
Australia10982,fullProtect,0.657695,0.479695,10.714,5.565,130.915,-12.509
Australia10984,noAdaptation,403.223537463,0.479695,95.567,4.548,131.639,-12.29
Australia10985,noAdaptation,44.9102423447,0.479695,124.46,4.162,132.401,-12.365
Australia10987,noAdaptation,84.1374592557,0.479695,139.382,2.623,132.643,-11.624
Australia10988,noAdaptation,44.808310256,0.479695,125.244,1.96,131.837,-11.221
Australia10993,noAdaptation,69.8352365798,0.479695,118.397,2.111,132.366,-11.149
Australia10994,noAdaptation,46.2418326528,0.479695,102.509,2.164,133.029,-11.469
Australia10995,noAdaptation,57.3705301184,0.479695,99.234,2.452,133.72,-11.79
Australia10998,noAdaptation,908.935238928,0.48313,501.148,3.554,135.652,-12.032
Australia11642,noAdaptation,292.168860516,0.479695,87.982,2.853,130.941,-11.32
Australia11643,noAdaptation,394.54339562,0.479695,160.153,2.82,131.513,-11.493
Australia11644,noAdaptation,270.182679626,0.479695,148.49,3.885,130.454,-11.541
Australia11645,noAdaptation,497.06962154,0.479695,219.248,3.616,130.18,-11.475
Australia11651,noAdaptation,38.836678328,0.479695,81.42,1.792,132.55,-11.033
Australia11003,noAdaptation,7323.48188955,0.48313,343.042,2.504,136.671,-12.282
Australia11005,noAdaptation,193.063598781,0.48313,142.759,2.157,136.331,-13.06
Australia11011,noAdaptation,105.529012886,0.48313,46.147,2.486,135.86,-13.51
Australia11012,noAdaptation,408.844183323,0.48313,171.993,1.768,135.829,-14.217
Australia11014,noAdaptation,10.5336543733,0.48313,30.935,2.551,135.433,-14.901
Australia11674,noAdaptation,38.2043280863,0.48313,88.675,3.037,136.474,-11.472
Australia11679,noAdaptation,314.980404136,0.48313,82.028,1.705,136.138,-13.713
Australia11685,noAdaptation,1245.33591956,0.48313,309.393,1.48,136.699,-13.716
Australia11015,noAdaptation,35.9774773791,0.48313,114.921,2.43,135.961,-15.268
Australia11018,noAdaptation,52.7462681662,0.48313,75.838,2.671,136.613,-15.752
Australia11687,noAdaptation,5.45780277718,0.48313,43.748,2.272,136.588,-15.517
Australia11689,noAdaptation,11.2802351692,0.48313,66.537,1.766,136.992,-15.601
Australia10943,noAdaptation,217.009496096,0.46464,515.35,6.742,124.951,-15.389
Australia10954,noAdaptation,32.6223954356,0.46464,95.708,5.915,125.211,-14.917
Australia10955,noAdaptation,81.7419402754,0.46464,199.91,4.738,125.705,-14.347
Australia10957,noAdaptation,9.28262480697,0.46464,38.309,4.509,126.033,-14.518
Australia10958,noAdaptation,53.841267812,0.46464,121.255,4.329,126.07,-13.916
Australia10960,noAdaptation,150.507511123,0.46464,328.891,2.24,126.986,-13.752
Australia10962,noAdaptation,38.6694097365,0.46464,123.01,5.372,128.107,-14.966
Australia11460,noAdaptation,25.0638005649,0.46464,58.109,4.861,125.156,-14.441
Australia10926,noAdaptation,3652.65958458,0.476205,491.479,4.945,119.242,-19.972
Australia10927,noAdaptation,441.681319784,0.479465,206.033,6.091,121.773,-18.625
Australia10928,noAdaptation,598.452846593,0.479465,371.01,5.12,122.606,-16.791
Australia10934,noAdaptation,337.775555938,0.479465,219.716,7.885,123.597,-17.14
Australia10936,noAdaptation,265.023117383,0.479465,427.172,7.309,123.822,-16.351
Australia11457,noAdaptation,33.1916900003,0.46464,62.393,5.644,124.568,-15.274
Australia10920,noAdaptation,0,0.48807,1.3,1.522,114.367,-22.445
Australia10921,noAdaptation,420.110513147,0.48807,274.128,1.383,113.982,-21.902
Australia10922,noAdaptation,2074.42281095,0.480425,424.575,2.753,115.717,-21.275
Australia10923,noAdaptation,0.45707092392,0.48807,4.194,1.175,113.817,-23.037
Australia10924,noAdaptation,13.0275945649,0.48807,54.494,1.182,113.776,-23.288
Australia10925,noAdaptation,519.677068141,0.479695,971.29,1.444,113.683,-26.079
Australia10929,noAdaptation,1.35633159114,0.499365,85.323,1.025,113.996,-27.307
Australia10930,noAdaptation,14.0228505608,0.499365,76.67,1.054,114.128,-27.994
Australia10931,noAdaptation,8.32055103692,0.499365,59.337,0.789,114.488,-28.469
Australia10932,fullRetreat,4050.98781099,0.499365,9.301,0.701,114.594,-28.75
Australia10933,fullRetreat,1227.32112173,0.499365,91.209,0.86,114.84,-29.107
Australia10935,noAdaptation,21.3787004059,0.499365,102.624,0.909,114.938,-29.944
Australia11162,noAdaptation,45.1107767261,0.479695,169.66,1.119,112.955,-25.488
Australia10947,fullRetreat,2070.08955188,0.43439,189.639,0.986,114.965,-33.922
Australia10937,noAdaptation,17.3463020358,0.47422,76.62,0.9,115.137,-30.707
Australia10938,fullRetreat,1388.9547794,0.47422,90.137,1.028,115.491,-31.364
Australia10939,fullRetreat,1139.91973637,0.47422,4.787,1.066,115.709,-31.729
Australia10940,fullRetreat,230694.760029,0.47422,37.431,1.166,115.744,-31.915
Australia10941,fullRetreat,3127.64110652,0.467885,9.397,1.621,115.743,-32.125
Australia10942,fullRetreat,18630.6747163,0.467885,194.881,1.201,115.668,-32.574
Australia10944,fullRetreat,5108.75099069,0.43439,5.24,1.179,115.688,-33.303
Australia10945,fullRetreat,15540.9298328,0.43439,9.057,1.16,115.641,-33.343
Australia10946,fullRetreat,2303.92971333,0.43439,37.164,1.155,115.511,-33.505
Australia10948,noAdaptation,55.5629397149,0.43439,79.365,1.031,115.743,-34.547
Australia10949,fullRetreat,1.25579389166,0.43439,0.621,1.037,115.973,-34.817
Australia10950,fullRetreat,79.4980214428,0.44614,192.068,1.029,116.79,-35.034
Australia10953,fullRetreat,2006.90044708,0.44614,181.985,1.036,118.666,-34.667
Australia10956,noAdaptation,38.835473364,0.462125,161.034,1.145,119.835,-33.972
Australia10959,noAdaptation,209.715443927,0.462125,340.631,1.105,122.021,-33.838
Australia10961,noAdaptation,66.039079112,0.462125,101.315,1.239,123.637,-33.854
Australia10963,noAdaptation,38.4471903149,0.462125,136.034,1.3,124.228,-33.023
Australia10965,noAdaptation,0.0788461196536,0.462125,173.127,1.335,125.51,-32.549
Australia10967,noAdaptation,26.3789194511,0.462125,324.8,1.537,127.628,-32.171
Australia10969,noAdaptation,1.4820724526,0.39121,24.717,1.593,129.11,-31.675
Australia10951,fullRetreat,2.51574346748,0.44614,72.138,1.01,117.861,-35.114
Australia10952,fullRetreat,489.192126472,0.44614,14.839,1.092,117.892,-35.022
Australia11093,fullRetreat,1973.10884983,0.405955,6.381,1.402,153.589,-28.305
Australia11094,fullRetreat,10603.5593141,0.4221,147.298,1.374,153.528,-28.94
Australia11095,fullRetreat,2992.00798224,0.430985,112.672,1.492,153.228,-30.038
Australia11096,fullRetreat,2222.63304325,0.430985,104.54,1.205,153.071,-30.936
Australia11097,fullRetreat,839.890982744,0.430985,67.537,1.517,152.843,-31.67
Australia11098,fullRetreat,2869.68089409,0.403995,62.028,1.38,152.514,-32.14
Australia11099,fullRetreat,1999.46495074,0.403995,52.711,1.438,152.33,-32.551
Australia11100,fullProtect,1.136995,0.403995,5.664,1.582,151.812,-32.889
Australia11101,fullRetreat,19067.3607212,0.403995,47.937,1.528,152.036,-32.802
Australia11102,fullProtect,0.83048,0.40348,34.444,1.445,151.7,-33.03
Australia11103,fullRetreat,36940.2761898,0.362995,63.674,1.129,151.447,-33.352
Australia11104,fullRetreat,80597.8535729,0.362995,25.121,1.417,151.332,-33.68
Australia11105,fullProtect,1.125925,0.360925,36.026,1.588,151.279,-33.949
Australia11106,fullRetreat,126102.182383,0.347785,99.08,1.388,150.99,-34.261
Australia11107,fullRetreat,10415.6963073,0.347785,378.272,1.346,150.248,-35.786
Australia11059,noAdaptation,181.157798464,0.347785,70.5,1.332,149.711,-37.646
Australia11108,fullRetreat,105.819997195,0.347785,24.218,1.309,149.952,-37.409
Australia10970,noAdaptation,64.3332845703,0.39121,480.13,1.716,131.332,-31.531
Australia10983,noAdaptation,809.385616129,0.39121,280.294,1.681,133.956,-32.496
Australia10986,fullRetreat,18.8745958829,0.44081,173.752,1.398,134.838,-33.42
Australia10989,noAdaptation,68.3159841209,0.44081,76.259,1.639,135.356,-34.323
Australia10990,fullRetreat,755.840585404,0.44081,262.022,1.441,135.56,-34.842
Australia10991,fullRetreat,1720.38734593,0.44081,4.012,1.565,135.84,-34.725
Australia10992,fullRetreat,1011.92685276,0.44081,20.953,1.577,135.885,-34.622
Australia10996,fullRetreat,68.1063512137,0.44081,42.615,1.691,136.08,-34.427
Australia10997,noAdaptation,219.549906951,0.44081,114.774,1.594,136.56,-33.945
Australia10999,noAdaptation,231.31512951,0.395285,68.582,1.871,137.226,-33.644
Australia11000,fullRetreat,1589.8316896,0.346425,186.9,2.762,137.803,-32.766
Australia11001,fullRetreat,3978.80223937,0.35772,83.867,2.142,137.825,-33.238
Australia11002,fullRetreat,971.901319986,0.46899,284.136,1.739,137.494,-34.614
Australia11004,noAdaptation,1800.5068358,0.46899,239.348,2.535,137.763,-35.009
Australia11006,fullRetreat,3315.16843675,0.461615,74.085,2.231,138.288,-34.498
Australia11007,fullProtect,1.398615,0.461615,4.68,2.458,138.504,-34.77
Australia11008,fullProtect,1.036615,0.461615,34.354,2.368,138.499,-34.94
Australia11009,fullRetreat,1378.50144031,0.479655,14.654,2.361,138.46,-35.145
Australia11010,fullRetreat,434.016444264,0.479655,11.704,2.024,138.457,-35.26
Australia11013,fullRetreat,735.778756046,0.499025,139.666,1.421,138.218,-35.671
Australia11016,fullRetreat,1640.53176638,0.499025,75.809,2.479,138.958,-35.472
Australia11017,fullRetreat,7.81271643929,0.499025,49.828,2.296,139.368,-35.442
Australia11019,noAdaptation,3034.34900515,0.499025,577.778,1.928,139.407,-35.943
Australia11713,noAdaptation,375.891137204,0.46899,421.633,1.224,137.265,-35.611
Australia11024,fullRetreat,81.5100904012,0.49071,53.382,1.537,140.731,-38.073
Australia11025,noAdaptation,39.1404073439,0.49071,4.494,1.213,140.987,-38.07
Australia11026,fullRetreat,2661.80526467,0.47177,100.888,1.266,141.39,-38.312
Australia11027,noAdaptation,92.1677834167,0.47177,18.44,1.167,141.76,-38.267
Australia11028,fullRetreat,8222.96078375,0.47177,152.807,1.123,142.486,-38.397
Australia11029,fullRetreat,57.6851793905,0.432115,33.576,1.318,143.241,-38.732
Australia11030,fullRetreat,19.2017199522,0.432115,47.399,1.726,143.568,-38.845
Australia11031,noAdaptation,20.6665032199,0.432115,47.713,1.711,143.918,-38.629
Australia11032,fullRetreat,282.644762838,0.432115,37.062,1.47,144.218,-38.402
Australia11033,fullRetreat,2809.60312532,0.432115,2.168,0.923,144.378,-38.119
Australia11034,fullProtect,1.052115,0.432115,4.857,1.06,144.363,-38.145
Australia11035,fullProtect,1.012115,0.432115,9.435,1.284,144.416,-38.172
Australia11036,fullRetreat,21398.1257579,0.416375,38.155,1.175,144.622,-38.143
Australia11037,fullProtect,0.972375,0.416375,10.094,1.223,144.679,-38.26
Australia11038,fullRetreat,344.915493593,0.416375,2.755,1.414,144.637,-38.298
Australia11039,fullRetreat,8171.77026392,0.416375,4.545,1.547,144.605,-38.298
Australia11040,fullProtect,0.854115,0.432115,25.236,1.428,144.474,-38.296
Australia11043,fullRetreat,2715.98193201,0.432115,3.429,0.953,144.401,-38.112
Australia11044,fullRetreat,2117.40713696,0.416375,49.602,1.031,144.624,-38.045
Australia11045,fullRetreat,9162.20138727,0.416375,8.527,1.002,144.839,-37.897
Australia11046,fullRetreat,64640.7233865,0.416375,5.235,1.155,144.897,-37.876
Australia11047,fullRetreat,460763.109829,0.416375,39.681,1.177,145.05,-37.982
Australia11050,fullRetreat,39475.81914,0.416375,149.736,2.134,145.076,-38.46
Australia11048,fullProtect,1.005375,0.416375,3.548,1.673,145.125,-38.152
Australia11049,fullProtect,1.011375,0.416375,17.572,1.876,145.071,-38.229
Australia11051,fullRetreat,2298.46307451,0.416375,181.153,2.219,145.829,-38.737
Australia11052,fullRetreat,450.478920216,0.416375,120.65,1.941,146.366,-38.878
Australia11053,fullRetreat,608.291404876,0.416375,50.148,2.13,146.65,-38.674
Australia11054,fullRetreat,7069.5646957,0.416375,242.093,1.296,147.738,-37.994
Australia11056,noAdaptation,101.706950756,0.416375,38.204,1.331,148.968,-37.795
