"scenario","variable","unit","period","region","value"
"SSP2_rcp2p6","gdp","M2005USD",2001,"LVA",21487.35
"SSP2_rcp2p6","gdp","M2005USD",2001,"MEX",1173128
"SSP2_rcp2p6","gdp","M2005USD",2001,"MIE",1812664
"SSP2_rcp2p6","gdp","M2005USD",2001,"MLT",7757.292
"SSP2_rcp2p6","gdp","M2005USD",2001,"NCD",2059350
"SSP2_rcp2p6","gdp","M2005USD",2001,"NLD",561593.7
"SSP2_rcp2p6","gdp","M2005USD",2001,"OAS",3650879
"SSP2_rcp2p6","gdp","M2005USD",2001,"OCD",2774579
"SSP2_rcp2p6","gdp","M2005USD",2001,"POL",451457.4
"SSP2_rcp2p6","gdp","M2005USD",2001,"PRT",212974.4
"SSP2_rcp2p6","gdp","M2005USD",2001,"ROU",155665.3
"SSP2_rcp2p6","gdp","M2005USD",2001,"RUS",1332995
"SSP2_rcp2p6","gdp","M2005USD",2001,"SVK",71222.06
"SSP2_rcp2p6","gdp","M2005USD",2001,"SVN",39881.96
"SSP2_rcp2p6","gdp","M2005USD",2001,"SWE",267426.3
"SSP2_rcp2p6","gdp","M2005USD",2001,"USA",11334314
"SSP2_rcp2p6","gdp","M2005USD",2001,"ZAF",330358.8
"SSP2_rcp2p6","pop","Mcapita",2001,"AFR",783.0979
"SSP2_rcp2p6","pop","Mcapita",2001,"AUT",8.042293
"SSP2_rcp2p6","pop","Mcapita",2001,"BEL",10.28657
"SSP2_rcp2p6","pop","Mcapita",2001,"BGR",8.009142
"SSP2_rcp2p6","pop","Mcapita",2001,"BRA",177.7507
"SSP2_rcp2p6","pop","Mcapita",2001,"CHN",1279.002
"SSP2_rcp2p6","pop","Mcapita",2001,"CYP",0.960282
"SSP2_rcp2p6","pop","Mcapita",2001,"CZE",10.2166
"SSP2_rcp2p6","pop","Mcapita",2001,"DEU",82.34992
"SSP2_rcp2p6","pop","Mcapita",2001,"DNK",5.358783
"SSP2_rcp2p6","pop","Mcapita",2001,"ESP",40.85041
"SSP2_rcp2p6","pop","Mcapita",2001,"EST",1.388115
"SSP2_rcp2p6","pop","Mcapita",2001,"FIN",5.188008
"SSP2_rcp2p6","pop","Mcapita",2001,"FRA",61.35743
"SSP2_rcp2p6","pop","Mcapita",2001,"GBR",59.15105
"SSP2_rcp2p6","pop","Mcapita",2001,"GRC",10.86213
"SSP2_rcp2p6","pop","Mcapita",2001,"HRV",4.44
"SSP2_rcp2p6","pop","Mcapita",2001,"HUN",10.18758
"SSP2_rcp2p6","pop","Mcapita",2001,"IND",1071.478
"SSP2_rcp2p6","pop","Mcapita",2001,"IRL",3.866243
"SSP2_rcp2p6","pop","Mcapita",2001,"ITA",56.9741
"SSP2_rcp2p6","pop","Mcapita",2001,"JPN",127.149
"SSP2_rcp2p6","pop","Mcapita",2001,"LTU",3.470818
"SSP2_rcp2p6","pop","Mcapita",2001,"LUX",0.441525
"SSP2_rcp2p6","pop","Mcapita",2001,"LVA",2.33717
"SSP2_rcp2p6","pop","Mcapita",2001,"MEX",103.0671
"SSP2_rcp2p6","pop","Mcapita",2001,"MIE",243.053
"SSP2_rcp2p6","pop","Mcapita",2001,"MLT",0.393028
"SSP2_rcp2p6","pop","Mcapita",2001,"NCD",326.659
"SSP2_rcp2p6","pop","Mcapita",2001,"NLD",16.04618
"SSP2_rcp2p6","pop","Mcapita",2001,"OAS",976.0068
"SSP2_rcp2p6","pop","Mcapita",2001,"OCD",131.6516
"SSP2_rcp2p6","pop","Mcapita",2001,"POL",38.24808
"SSP2_rcp2p6","pop","Mcapita",2001,"PRT",10.36272
"SSP2_rcp2p6","pop","Mcapita",2001,"ROU",22.13197
"SSP2_rcp2p6","pop","Mcapita",2001,"RUS",145.9761
"SSP2_rcp2p6","pop","Mcapita",2001,"SVK",5.378867
"SSP2_rcp2p6","pop","Mcapita",2001,"SVN",1.99206
"SSP2_rcp2p6","pop","Mcapita",2001,"SWE",8.89596
"SSP2_rcp2p6","pop","Mcapita",2001,"USA",288.7877
"SSP2_rcp2p6","pop","Mcapita",2001,"ZAF",46.38501
"SSP2_rcp2p6","CDD","dK/a",2002,"AFR",2289.927
"SSP2_rcp2p6","CDD","dK/a",2002,"AUT",165.351
"SSP2_rcp2p6","CDD","dK/a",2002,"BEL",104.378
"SSP2_rcp2p6","CDD","dK/a",2002,"BGR",419.955
"SSP2_rcp2p6","CDD","dK/a",2002,"BRA",2203.35
"SSP2_rcp2p6","CDD","dK/a",2002,"CHN",985.8512
"SSP2_rcp2p6","CDD","dK/a",2002,"CYP",1454.88
"SSP2_rcp2p6","CDD","dK/a",2002,"CZE",142.651
"SSP2_rcp2p6","CDD","dK/a",2002,"DEU",129.986
"SSP2_rcp2p6","CDD","dK/a",2002,"DNK",87.8903
"SSP2_rcp2p6","CDD","dK/a",2002,"ESP",529.249
"SSP2_rcp2p6","CDD","dK/a",2002,"EST",107.257
"SSP2_rcp2p6","CDD","dK/a",2002,"FIN",66.733
"SSP2_rcp2p6","CDD","dK/a",2002,"FRA",182.428
"SSP2_rcp2p6","CDD","dK/a",2002,"GBR",30
"SSP2_rcp2p6","CDD","dK/a",2002,"GRC",786.422
"SSP2_rcp2p6","CDD","dK/a",2002,"HRV",406.039
"SSP2_rcp2p6","CDD","dK/a",2002,"HUN",424.362
"SSP2_rcp2p6","CDD","dK/a",2002,"IND",3129.38
"SSP2_rcp2p6","CDD","dK/a",2002,"IRL",30
"SSP2_rcp2p6","CDD","dK/a",2002,"ITA",492.487
"SSP2_rcp2p6","CDD","dK/a",2002,"JPN",755.395
"SSP2_rcp2p6","CDD","dK/a",2002,"LTU",194.991
"SSP2_rcp2p6","CDD","dK/a",2002,"LUX",105.163
"SSP2_rcp2p6","CDD","dK/a",2002,"LVA",147.517
"SSP2_rcp2p6","CDD","dK/a",2002,"MEX",1237.44
"SSP2_rcp2p6","CDD","dK/a",2002,"MIE",1540.029
"SSP2_rcp2p6","CDD","dK/a",2002,"MLT",30
"SSP2_rcp2p6","CDD","dK/a",2002,"NCD",1294.016
"SSP2_rcp2p6","CDD","dK/a",2002,"NLD",86.1905
"SSP2_rcp2p6","CDD","dK/a",2002,"OAS",2709.024
"SSP2_rcp2p6","CDD","dK/a",2002,"OCD",470.8923
"SSP2_rcp2p6","CDD","dK/a",2002,"POL",197.71
"SSP2_rcp2p6","CDD","dK/a",2002,"PRT",259.997
"SSP2_rcp2p6","CDD","dK/a",2002,"ROU",390.036
"SSP2_rcp2p6","CDD","dK/a",2002,"RUS",230.713
"SSP2_rcp2p6","CDD","dK/a",2002,"SVK",194.774
"SSP2_rcp2p6","CDD","dK/a",2002,"SVN",230.904
"SSP2_rcp2p6","CDD","dK/a",2002,"SWE",66.4069
"SSP2_rcp2p6","CDD","dK/a",2002,"USA",875.3459
"SSP2_rcp2p6","CDD","dK/a",2002,"ZAF",761.861
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"AFR",1801.743
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"AUT",32905.08
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"BEL",31135.91
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"BGR",7667.696
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"BRA",8033.138
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"CHN",3350.027
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"CYP",21720.06
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"CZE",17792.91
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"DEU",30644.47
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"DNK",32406.64
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"ESP",26292.38
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"EST",12672.28
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"FIN",28576.74
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"FRA",29414.45
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"GBR",30756.83
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"GRC",22494.13
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"HRV",13036.62
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"HUN",14755.9
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"IND",1880.995
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"IRL",34662.17
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"ITA",28497.21
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"JPN",29398.36
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"LTU",10722.09
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"LUX",64838.25
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"LVA",9868.598
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"MEX",11338.22
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"MIE",7566.668
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"MLT",20069.06
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"NCD",6227.186
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"NLD",34888.44
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"OAS",3873.07
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"OCD",21522.17
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"POL",11993.53
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"PRT",20545.12
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"ROU",7506.684
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"RUS",9639.071
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"SVK",13857.02
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"SVN",20785.3
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"SWE",30715.95
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"USA",39535.64
"SSP2_rcp2p6","gdppop","2005USD/capita",2002,"ZAF",7282.734
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"AFR",0.001323284
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"AUT",0.0001277379
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"BEL",0.0055472
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"BGR",0.003806407
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"BRA",0.07536956
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"CHN",0.3183811
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"CYP",0.0006976537
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"CZE",0
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"DEU",0.005390417
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"DNK",0.002367841
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"ESP",0.07477304
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"EST",0.0005119124
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"FIN",0.003569405
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"FRA",0.04092454
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"GBR",0.02215763
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"GRC",0.001039833
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"HRV",0.004341527
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"HUN",0
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"IND",0.120929
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"IRL",0.001914899
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"ITA",0.003705323
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"JPN",0.3204564
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"LTU",0.00081635
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"LUX",0.0003522838
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"LVA",0.0008324399
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"MEX",0.06968367
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"MIE",0.1533132
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"MLT",0.0007303694
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"NCD",0.1073272
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"NLD",0.005449927
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"OAS",0.2676615
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"OCD",0.3027226
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"POL",0.01169676
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"PRT",0.004526864
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"ROU",0.003668411
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"RUS",0.1006413
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"SVK",0.002028527
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"SVN",5.575489e-05
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"SWE",0.004892103
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"USA",1.561454
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2002,"ZAF",0.01169975
"SSP2_rcp2p6","gdp","M2005USD",2002,"AFR",1446765
"SSP2_rcp2p6","gdp","M2005USD",2002,"AUT",265937.4
"SSP2_rcp2p6","gdp","M2005USD",2002,"BEL",321720.7
"SSP2_rcp2p6","gdp","M2005USD",2002,"BGR",60092.97
"SSP2_rcp2p6","gdp","M2005USD",2002,"BRA",1447178
"SSP2_rcp2p6","gdp","M2005USD",2002,"CHN",4313471
"SSP2_rcp2p6","gdp","M2005USD",2002,"CYP",21219.76
"SSP2_rcp2p6","gdp","M2005USD",2002,"CZE",181432.8
"SSP2_rcp2p6","gdp","M2005USD",2002,"DEU",2527816
"SSP2_rcp2p6","gdp","M2005USD",2002,"DNK",174215.9
"SSP2_rcp2p6","gdp","M2005USD",2002,"ESP",1089334
"SSP2_rcp2p6","gdp","M2005USD",2002,"EST",17479.51
"SSP2_rcp2p6","gdp","M2005USD",2002,"FIN",148616.1
"SSP2_rcp2p6","gdp","M2005USD",2002,"FRA",1817968
"SSP2_rcp2p6","gdp","M2005USD",2002,"GBR",1827018
"SSP2_rcp2p6","gdp","M2005USD",2002,"GRC",245231.5
"SSP2_rcp2p6","gdp","M2005USD",2002,"HRV",57882.59
"SSP2_rcp2p6","gdp","M2005USD",2002,"HUN",149899.4
"SSP2_rcp2p6","gdp","M2005USD",2002,"IND",2049922
"SSP2_rcp2p6","gdp","M2005USD",2002,"IRL",136289.8
"SSP2_rcp2p6","gdp","M2005USD",2002,"ITA",1626022
"SSP2_rcp2p6","gdp","M2005USD",2002,"JPN",3746674
"SSP2_rcp2p6","gdp","M2005USD",2002,"LTU",36916.88
"SSP2_rcp2p6","gdp","M2005USD",2002,"LUX",28929.21
"SSP2_rcp2p6","gdp","M2005USD",2002,"LVA",22798.17
"SSP2_rcp2p6","gdp","M2005USD",2002,"MEX",1183207
"SSP2_rcp2p6","gdp","M2005USD",2002,"MIE",1871423
"SSP2_rcp2p6","gdp","M2005USD",2002,"MLT",7946.726
"SSP2_rcp2p6","gdp","M2005USD",2002,"NCD",2052536
"SSP2_rcp2p6","gdp","M2005USD",2002,"NLD",563411
"SSP2_rcp2p6","gdp","M2005USD",2002,"OAS",3839806
"SSP2_rcp2p6","gdp","M2005USD",2002,"OCD",2868608
"SSP2_rcp2p6","gdp","M2005USD",2002,"POL",458517
"SSP2_rcp2p6","gdp","M2005USD",2002,"PRT",214072.6
"SSP2_rcp2p6","gdp","M2005USD",2002,"ROU",163124
"SSP2_rcp2p6","gdp","M2005USD",2002,"RUS",1400615
"SSP2_rcp2p6","gdp","M2005USD",2002,"SVK",74507.98
"SSP2_rcp2p6","gdp","M2005USD",2002,"SVN",41456.9
"SSP2_rcp2p6","gdp","M2005USD",2002,"SWE",274138.6
"SSP2_rcp2p6","gdp","M2005USD",2002,"USA",11522619
"SSP2_rcp2p6","gdp","M2005USD",2002,"ZAF",342479.1
"SSP2_rcp2p6","pop","Mcapita",2002,"AFR",802.9805
"SSP2_rcp2p6","pop","Mcapita",2002,"AUT",8.081957
"SSP2_rcp2p6","pop","Mcapita",2002,"BEL",10.33278
"SSP2_rcp2p6","pop","Mcapita",2002,"BGR",7.837161
"SSP2_rcp2p6","pop","Mcapita",2002,"BRA",180.151
"SSP2_rcp2p6","pop","Mcapita",2002,"CHN",1287.593
"SSP2_rcp2p6","pop","Mcapita",2002,"CYP",0.976966
"SSP2_rcp2p6","pop","Mcapita",2002,"CZE",10.19692
"SSP2_rcp2p6","pop","Mcapita",2002,"DEU",82.4885
"SSP2_rcp2p6","pop","Mcapita",2002,"DNK",5.375931
"SSP2_rcp2p6","pop","Mcapita",2002,"ESP",41.43156
"SSP2_rcp2p6","pop","Mcapita",2002,"EST",1.37935
"SSP2_rcp2p6","pop","Mcapita",2002,"FIN",5.200598
"SSP2_rcp2p6","pop","Mcapita",2002,"FRA",61.80527
"SSP2_rcp2p6","pop","Mcapita",2002,"GBR",59.40202
"SSP2_rcp2p6","pop","Mcapita",2002,"GRC",10.90202
"SSP2_rcp2p6","pop","Mcapita",2002,"HRV",4.44
"SSP2_rcp2p6","pop","Mcapita",2002,"HUN",10.15861
"SSP2_rcp2p6","pop","Mcapita",2002,"IND",1089.807
"SSP2_rcp2p6","pop","Mcapita",2002,"IRL",3.931947
"SSP2_rcp2p6","pop","Mcapita",2002,"ITA",57.05901
"SSP2_rcp2p6","pop","Mcapita",2002,"JPN",127.445
"SSP2_rcp2p6","pop","Mcapita",2002,"LTU",3.443067
"SSP2_rcp2p6","pop","Mcapita",2002,"LUX",0.446175
"SSP2_rcp2p6","pop","Mcapita",2002,"LVA",2.310173
"SSP2_rcp2p6","pop","Mcapita",2002,"MEX",104.3556
"SSP2_rcp2p6","pop","Mcapita",2002,"MIE",247.3245
"SSP2_rcp2p6","pop","Mcapita",2002,"MLT",0.395969
"SSP2_rcp2p6","pop","Mcapita",2002,"NCD",329.6088
"SSP2_rcp2p6","pop","Mcapita",2002,"NLD",16.14893
"SSP2_rcp2p6","pop","Mcapita",2002,"OAS",991.4114
"SSP2_rcp2p6","pop","Mcapita",2002,"OCD",133.2862
"SSP2_rcp2p6","pop","Mcapita",2002,"POL",38.23036
"SSP2_rcp2p6","pop","Mcapita",2002,"PRT",10.41963
"SSP2_rcp2p6","pop","Mcapita",2002,"ROU",21.7305
"SSP2_rcp2p6","pop","Mcapita",2002,"RUS",145.306
"SSP2_rcp2p6","pop","Mcapita",2002,"SVK",5.376912
"SSP2_rcp2p6","pop","Mcapita",2002,"SVN",1.99453
"SSP2_rcp2p6","pop","Mcapita",2002,"SWE",8.924958
"SSP2_rcp2p6","pop","Mcapita",2002,"USA",291.4489
"SSP2_rcp2p6","pop","Mcapita",2002,"ZAF",47.02617
"SSP2_rcp2p6","CDD","dK/a",2003,"AFR",2330.506
"SSP2_rcp2p6","CDD","dK/a",2003,"AUT",250.463
"SSP2_rcp2p6","CDD","dK/a",2003,"BEL",223.065
"SSP2_rcp2p6","CDD","dK/a",2003,"BGR",473.662
"SSP2_rcp2p6","CDD","dK/a",2003,"BRA",2099.98
"SSP2_rcp2p6","CDD","dK/a",2003,"CHN",989.3486
"SSP2_rcp2p6","CDD","dK/a",2003,"CYP",1539.77
"SSP2_rcp2p6","CDD","dK/a",2003,"CZE",231.297
"SSP2_rcp2p6","CDD","dK/a",2003,"DEU",232.391
"SSP2_rcp2p6","CDD","dK/a",2003,"DNK",57.394
"SSP2_rcp2p6","CDD","dK/a",2003,"ESP",751.493
"SSP2_rcp2p6","CDD","dK/a",2003,"EST",91.1782
"SSP2_rcp2p6","CDD","dK/a",2003,"FIN",76.0732
"SSP2_rcp2p6","CDD","dK/a",2003,"FRA",360.654
"SSP2_rcp2p6","CDD","dK/a",2003,"GBR",66.57205
"SSP2_rcp2p6","CDD","dK/a",2003,"GRC",925.317
"SSP2_rcp2p6","CDD","dK/a",2003,"HRV",563.904
"SSP2_rcp2p6","CDD","dK/a",2003,"HUN",485.021
"SSP2_rcp2p6","CDD","dK/a",2003,"IND",3067.69
"SSP2_rcp2p6","CDD","dK/a",2003,"IRL",30
"SSP2_rcp2p6","CDD","dK/a",2003,"ITA",697.41
"SSP2_rcp2p6","CDD","dK/a",2003,"JPN",638.75
"SSP2_rcp2p6","CDD","dK/a",2003,"LTU",102.482
"SSP2_rcp2p6","CDD","dK/a",2003,"LUX",237.285
"SSP2_rcp2p6","CDD","dK/a",2003,"LVA",93.0339
"SSP2_rcp2p6","CDD","dK/a",2003,"MEX",1245.01
"SSP2_rcp2p6","CDD","dK/a",2003,"MIE",1547.481
"SSP2_rcp2p6","CDD","dK/a",2003,"MLT",30
"SSP2_rcp2p6","CDD","dK/a",2003,"NCD",1282.628
"SSP2_rcp2p6","CDD","dK/a",2003,"NLD",145.712
"SSP2_rcp2p6","CDD","dK/a",2003,"OAS",2667.603
"SSP2_rcp2p6","CDD","dK/a",2003,"OCD",484.1819
"SSP2_rcp2p6","CDD","dK/a",2003,"POL",159.177
"SSP2_rcp2p6","CDD","dK/a",2003,"PRT",503.923
"SSP2_rcp2p6","CDD","dK/a",2003,"ROU",426.043
"SSP2_rcp2p6","CDD","dK/a",2003,"RUS",192.192
"SSP2_rcp2p6","CDD","dK/a",2003,"SVK",225.43
"SSP2_rcp2p6","CDD","dK/a",2003,"SVN",324.066
"SSP2_rcp2p6","CDD","dK/a",2003,"SWE",39.8908
"SSP2_rcp2p6","CDD","dK/a",2003,"USA",781.6026
"SSP2_rcp2p6","CDD","dK/a",2003,"ZAF",876.738
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"AFR",1859.857
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"AUT",33100.54
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"BEL",31272.73
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"BGR",8105.582
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"BRA",7968.639
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"CHN",3669.135
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"CYP",21764.14
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"CZE",18454.08
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"DEU",30561.82
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"DNK",32427.66
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"ESP",26665.52
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"EST",13701.17
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"FIN",29055.11
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"FRA",29520.1
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"GBR",31561.1
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"GRC",23724.53
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"HRV",13691.24
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"HUN",15444.93
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"IND",1979.551
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"IRL",35707.18
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"ITA",28369.4
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"JPN",29742.16
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"LTU",11840.41
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"LUX",65162.61
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"LVA",10619.24
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"MEX",11367.17
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"MIE",7852.591
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"MLT",19946.88
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"NCD",6410.926
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"NLD",34858.05
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"OAS",3984.842
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"OCD",21857.52
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"POL",12463.26
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"PRT",20203.38
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"ROU",7935.896
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"RUS",10386.68
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"SVK",14479.6
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"SVN",21380.09
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"SWE",31288.43
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"USA",40169.46
"SSP2_rcp2p6","gdppop","2005USD/capita",2003,"ZAF",7419.284
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"AFR",0.001431326
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"AUT",0.0001494944
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"BEL",0.005861376
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"BGR",0.00409205
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"BRA",0.07734973
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"CHN",0.3481356
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"CYP",0.0006935538
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"CZE",0
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"DEU",0.006129657
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"DNK",0.002431796
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"ESP",0.07944313
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"EST",0.0005335067
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"FIN",0.003646436
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"FRA",0.04221844
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"GBR",0.02581568
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"GRC",0.001211545
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"HRV",0.004660637
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"HUN",0
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"IND",0.1296114
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"IRL",0.002047694
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"ITA",0.005037044
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"JPN",0.3137239
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"LTU",0.0008392145
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"LUX",0.0003793826
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"LVA",0.0008739348
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"MEX",0.06900118
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"MIE",0.1656327
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"MLT",0.0008073561
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"NCD",0.1119098
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"NLD",0.005539127
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"OAS",0.2791229
"SSP2_rcp2p6","space_cooling_fe","EJ/a",2003,"OCD",0.312671
